found_idiom,translated_segment,src,dst,idiom_avg,idiom_log_avg,idiom_tot,idiom_min,idiom_max,idiom_log_tot,literal_avg,literal_log_avg,literal_tot,literal_min,literal_max,literal_log_tot
口口声声,敢骂日本鬼子了，她声称,丢了钱，她敢骂日本鬼子了，她口口声声要去和小鬼子拚命！,丢了钱，她敢骂日本鬼子了，她声称要去和小鬼子拚命！,199009.5,12.201112866133764,796038,191936,206083,13.58740345860118,429761.2,12.970987311440169,4297612,14976,2128528,15.273570310250635
各色各样,多样,书信专栏原本应该多采多姿、各色各样才叫美丽活泼，可是手边的来信，归类起来却是如此的相同━━千篇一律的抱怨和苦痛，好似没有几个人对自己拥有的生活现况感觉欣赏与赞叹，也少有几个人除了看见自己之外还看见其他的人和事。,书信专栏原本应该多采多姿、多样才叫美丽活泼，可是手边的来信，归类起来却是如此的相同━━一样的抱怨和苦痛，好似没有几个人对自己拥有的生活现况感觉欣赏与赞叹，也少有几个人除了看见自己之外还看见其他的人和事。,231812.5,12.353688448053864,927250,142231,398149,13.73997957380906,439919.0,12.994348171181697,879838,398149,481689,13.68749421517071
三天两头,一九三九、一九四○年，经常,我刚到昆明的头二年，一九三九、一九四○年，三天两头有警报。,我刚到昆明的头二年，一九三九、一九四○年，经常有警报。,323416.75,12.686700110209584,1293667,274911,419884,14.072992152344604,816986.4,13.613378951446593,8169864,94580,3050722,15.915962942831856
五光十色,绚烂,黄昏尽了，豪华的黑夜漫住五光十色的世界。,黄昏尽了，豪华的黑夜漫住绚烂的世界。,195785.0,12.184777504990015,783140,142231,338954,13.571068035389443,5212.5,8.559006694229648,10425,790,9635,9.252057965328051
满不在乎,一点也不在乎,这回嘀咕的不是她的扮相和穿戴，而是她对这扮相和别人看她的态度：满不在乎。,这回嘀咕的不是她的扮相和穿戴，而是她对这扮相和别人看她的态度：一点也不在乎。,1108544.25,13.918559128134536,4434177,90127,2237915,15.304852812691829,1399834.0,14.15186493049693,8399004,90127,3050722,15.943623804416552
筋疲力尽,疲惫,那是站著的第七十五场讲话━━又一场汗透全身、筋疲力尽的两小时又十五分,那是站著的第七十五场讲话━━又一场汗透全身、疲惫的两小时又十五分,114485.0,11.648207823758396,457940,5170,359136,13.03449563383749,5621.5,8.63453168383347,11243,1879,9364,9.327589932026422
心满意足,很满意,照理，他可以心满意足，不再顾虑仕途枯荣。,照理，他可以很满意，不再顾虑仕途枯荣。,231699.75,12.353201947359553,926799,77385,392228,13.739493071540359,247146.0,12.417738580283931,741438,96954,360232,13.516348171498437
自由自在,很自由,大胡子，婚前交女友没有什么负担婚后一样自由自在，吹吹口哨，吃吃饭，两肩不驼，双眼闪亮，受家累男人的悲戚眼神、缓慢步履，在此人身上怎么也打不出来。,大胡子，婚前交女友没有什么负担婚后一样很自由，吹吹口哨，吃吃饭，两肩不驼，双眼闪亮，受家累男人的悲戚眼神、缓慢步履，在此人身上怎么也打不出来。,881188.5,13.689027978269657,3524754,292199,2009181,15.075321488266923,396046.0,12.889288170062576,1188138,284252,611687,13.98789877542737
突如其来,突然,这突如其来的消息，使她脑子轰地点着了一团火！,这突然的消息，使她脑子轰地点着了一团火！,504001.75,13.130337003387826,2016007,84474,1079469,14.516629876419492,297750.0,12.604012845734157,595500,84474,511026,13.297158347037207
灵机一动,机灵劲,可是，除《禅外说禅》，我曾提供世尊拈花、迦叶微笑的些微线索以外，他都是借助于灵机一动，完成了任务。,可是，除《禅外说禅》，我曾提供世尊拈花、迦叶微笑的些微线索以外，他都是借助于机灵劲，完成了任务。,966879.5,13.781830188722507,3867518,50134,3050722,15.168123774151615,135754.66666666666,11.81861198032581,407264,17307,339823,12.917219358198517
大模大样,十分嚣张，颇像平剧里,鹅的步调从容，大模大样的，颇像平剧里的净角出场。,鹅的步调从容，十分嚣张，颇像平剧里的净角出场。,640292.0,13.369681163071686,2561168,54891,1054064,14.755974352852144,202210.66666666666,12.217070282552209,1819896,1930,537795,14.414290464044917
十字街头,街口,吴摩西已经想好了，从第十一天开始，头天晚上发面，第二天五更鸡叫起床揉面；一天仍蒸七锅馒头，推到十字街头去卖。,吴摩西已经想好了，从第十一天开始，头天晚上发面，第二天五更鸡叫起床揉面；一天仍蒸七锅馒头，推到街口去卖。,186987.25,12.138801059637972,747949,25866,338954,13.525091409802608,108901.0,11.598203674225319,217802,25866,191936,12.291346263490817
接二连三,连续,古炉村接二连三地死人，连立柱都死了，人们就越发认定村里是有鬼了。,古炉村连续地死人，连立柱都死了，人们就越发认定村里是有鬼了。,213516.25,12.271472904639902,854065,106814,304272,13.657763753156866,90370.5,11.411684231186932,180741,73927,106814,12.104825879013845
滔滔不绝,不停,可他不仅说“爱”，且滔滔不绝地说了许多爱的理由，听着、听着，我心不在焉了……,可他不仅说“爱”，且不停地说了许多爱的理由，听着、听着，我不专心了……,578818.25,13.268745531652206,2315273,2642,2237915,14.655038597029971,1146184.0,13.951949594292802,2292368,54453,2237915,14.6450963386229
踉踉跄跄,推说去厕所，跌跌撞撞地,他终于站起身，推说去厕所，踉踉跄跄穿过宴会厅，向电梯厅走去。,他终于站起身，推说去厕所，跌跌撞撞地穿过宴会厅，向电梯厅走去。,1334.0,7.19668657083435,5336,1265,1403,8.582418976333944,297639.7,12.603642333342863,2976397,2118,969349,14.906224402552322
似笑非笑,好像笑有没有笑,吴荪甫脸上的肌肉似笑非笑地动了一下。,吴荪甫脸上的肌肉好像笑有没有笑地动了一下。,123444.0,11.723550991725466,493776,98057,149915,13.109839277246682,685016.4285714285,13.43719956009066,4795115,122902,1782004,15.383108457873584
心不在焉,走神,（孔望见况与龚都去签到，早已心不在焉）,（孔望见况与龚都去签到，早已走神）,1160737.5,13.964566998445624,4642950,3626,2237915,15.35086071342494,189086.5,12.149965149870456,378173,184554,193619,12.84310968614846
随时随地,随时,其实这不写信也未尝不可以看作增加一知，盖丁建华之所以为丁建华，正在于随时随地丢失而自己并不觉察也。,其实这不写信也未尝不可以看作增加一知，盖丁建华之所以为丁建华，正在于随时丢失而自己并不觉察也。,492019.75,13.10627616938186,1968079,82599,969349,14.492569006174634,458065.5,13.034769649062879,916131,82599,833532,13.72791573807766
从容不迫,很从容,黑娃说得从容不迫：熬活那家主人是个年近七十的糟老头子，有一大一小两个女人。,黑娃说得很从容：熬活那家主人是个年近七十的糟老头子，有一大一小两个女人。,683552.5,13.43506020567473,2734210,30930,2237915,14.821353469586558,249872.33333333334,12.42870940177879,749617,95407,369958,13.527319022424876
熙熙攘攘,热闹,上海的古迹没有多少好看的，到上海旅行，领受最深的便是熙熙攘攘的上海人。,上海的古迹没有多少好看的，到上海旅行，领受最深的便是热闹的上海人。,2452.0,7.8050670442584895,9808,1138,3766,9.191055610564316,42407.5,10.655104092826397,84815,17764,67051,11.348239483227587
一心一意,太付出真心,然而白老太太一心一意只怕亲戚议论她亏待了没娘的七小姐，决定照原来计划，由徐太太择日请客，把宝络介绍给范柳原。,然而白老太太付出真心只怕亲戚议论她亏待了没娘的七小姐，决定照原来计划，由徐太太择日请客，把宝络介绍给范柳原。,1713476.0,14.354035197387923,6853904,360232,3050722,15.740329120801228,313783.4,12.65646140485221,1568917,42527,755256,14.265896767761797
糊里糊涂,糊涂,他的病，没有人知道名字；他便这样糊里糊涂地死了。,他的病，没有人知道名字；他便这样糊涂地死了。,144985.0,11.884392465017156,579940,9949,537795,13.27068165321042,13023.5,9.474587478168809,26047,9949,16098,10.167696268802267
一举一动,恬然的美，每个举动,春来的身上有一种寂静的美，恬然的美，一举一动都透出弱柳扶风的意味。,春来的身上有一种寂静的美，恬然的美，每个举动都透出弱柳扶风的意味。,1649301.75,14.315863180808892,6597207,68924,3050722,15.702157087191063,1314860.625,14.089241989920252,10518885,786,7922684,16.1686828661306
来去匆匆,来去匆匆,“时光无情，来去匆匆，往事如梦，飘动无踪━━”三毛仰著头看前面的路，教人心碎的歌声夹著无边无际的苍茫雨雾似的漫上了我的心头。,“时光无情，来去匆匆，往事如梦，飘动无踪━━”三毛仰著头看前面的路，教人心碎的歌声夹著无边际的苍茫雨雾似的漫上了我的心头。,394704.75,12.885895829571174,1578819,11540,1079469,14.272188290539592,394704.75,12.885895829571174,1578819,11540,1079469,14.272188290539592
有气无力,了擦无力地说：“附近就有旅馆，拍拍脑袋算一个，找着那个就算那个。,老舍打了个哈欠，揉了揉眼睛，擦了擦有气无力的说：“附近就有旅馆，拍拍脑袋算一个，找着那个就算那个。,老舍打了个哈欠，揉了揉眼睛，擦了擦无力地说：“附近就有旅馆，拍拍脑袋算一个，找着那个就算那个。,672773.0,13.419164742423291,2691092,190687,1782004,14.805457988755128,637779.7037037037,13.36574977863774,17220052,9542,3050722,16.661585134775613
相敬如宾,互敬,夫妇算是熟透了的，有时还得“相敬如宾”，别人可想而知。,妇算是熟透了的，有时还得“互敬”，别人一眼就能看出来。,188239.0,12.145473023401244,752956,13149,449036,13.531763400237804,32112.5,10.377031781454887,64225,21646,42579,11.07016339211767
欢天喜地,欢喜,于是，以驴县长陈光第为首的牛鬼蛇神们，就从公社大院里欢天喜地地冲出,于是，以驴县长陈光第为首的坏人们，就从公社大院里欢喜地冲出,375744.0,12.836666000806792,1502976,55294,969349,14.222958365890147,56871.5,10.9485671992432,113743,55294,58449,11.641705588169264
无精打采,打不起精神,在有一段日子里，两人却像是失了生活目标似的，有点无精打采。,在有一段日子里，两人却像是失了生活目标似的，有点打不起精神。,177873.0,12.088830713450841,711492,68946,359265,13.475120858094005,626136.6,13.347325434234639,3130683,97135,2237915,14.956762068993495
心甘情愿,愿意,只要你娶我，再穷我也心甘情愿跟你走！,只要你娶我，再穷我也愿意跟你走！,197174.25,12.191848206174605,788697,15654,392228,13.578138763564432,214073.5,12.27407936426163,428147,67915,360232,12.967224209183355
没精打采,没有精气神,有一天没精打采地坐在窑门口，看到老老爷和一个人在葫芦架下说话，好像是那个人有什么病了，让老老爷给他看病，老老爷说我不是大夫，看不了病，那人说你有历头哩，历头上啥都有哩，老老爷就拿了一根筷子压那人舌头，说：你啊——那人长声啊着，然后说：我去王村让吴大夫抓了五服中药，吃了病没回头么。,有一天没有精气神地坐在窑门口，看到老老爷和一个人在葫芦架下说话，好像是那个人有什么病了，让老老爷给他看病，老老爷说我不是大夫，看不了病，那人说你有历头哩，历头上啥都有哩，老老爷就拿了一根筷子压那人舌头，说：你啊——那人长声啊着，然后说：我去王村让吴大夫抓了五服中药，吃了病没回头么。,195093.25,12.181238054111285,780373,68946,428146,13.567528570928017,536505.2,13.192833397370086,2682526,97135,1782004,14.802269818673988
心平气和,和气,闺女们心平气和地围在一起，该说什么还是说什么。,闺女们和气地围在一起，该说什么还是说什么。,446161.75,13.008439074752527,1784647,190687,1010465,14.394731754870069,600576.0,13.305646138759798,1201152,190687,1010465,13.998792486786682
讨价还价,叫她自己去，改日多买两本，上小学六年级的她，还价,我搪塞她，叫她自己去，改日多买两本，上小学六年级的她，讨价还价也知道重证据了，自己写了一张小条，要我签字。,我搪塞她，叫她自己去，改日多买两本，上小学六年级的她，还价也知道重证据了，自己写了一张小条，要我签字。,166210.0,12.021013344532227,664840,41717,415855,13.407303193305207,719043.7142857143,13.485678824318471,15099918,47788,7922684,16.530199937532355
